name,tailpipe_co2
Porsche Panamera 4 E-Hybrid Sedan Auto (2024-2025),40
Porsche Panamera 4S E-Hybrid Sedan Auto (2024-2025),40
BYD SHARK 6 Utility Auto (2024-2025),46
BMW X3 30e xDrive Wagon Auto (2024-2025),38
Volvo S60 T8 AWD Sedan (2024-2025),32
Audi Q8 60 TFSIe quattro SUV (2024-2025),40
Mitsubishi Outlander PHEV GSR SUV (2024-2025),35
Lexus RX 450h+ Wagon (2024-2025),29
Peugeot 308 GT Sport PHEV Hatch Hatch Auto (2023-2025),33
Audi Q5 Sportback 55 TFSIe quattro S-tronic 21 inch wheel SUV Auto (2023-2025),45
Audi Q5 Sportback 55 TFSIe quattro S-tronic SUV Auto (2023-2025),45
Cupra Formentor VZE 180 PHEV SUV Auto (2023-2025),43
Cupra Leon VZE 180PHEV Hatch Auto (2023-2025),40
Alfa Romeo Tonale PHEV SUV Auto (2023-2025),33
Peugeot 508 GT HYBRID FASTBACK Sedan Auto (2023-2025),34
Peugeot 508 GT HYBRID WAGON Wagon Auto (2023-2025),34
Citroen C5X Shine Hybrid Wagon Auto (2023-2025),35
Audi Q5 Sportback 55 TFSIe quattro S-tronic SUV Auto (2023-2025),45
Mazda CX-60 PHEV SUV Auto (2023-2025),49
BMW X5 xDrive50e Wagon Auto (2023-2025),41
Mitsubishi Eclipse Cross ES PHEV SUV Other (2023-2024),43
Mitsubishi Eclipse Cross ASPIRE PHEV SUV Other (2023-2024),43
Mitsubishi Eclipse Cross EXCEED PHEV SUV Other (2023-2024),43
Audi Q5 55 TFSIe quattro S-tronic SUV Auto (2023-2025),45
Land Rover Range Rover P510e SWB 5 Seater Wagon (2023-2025),37
Land Rover Range Rover P440e SWB 5 Seater Wagon (2023-2025),37
Mitsubishi Outlander PHEV ES SUV (2023-2025),35
Mitsubishi Outlander PHEV ASPIRE SUV (2023-2025),35
Mitsubishi Outlander PHEV EXCEED SUV (2023-2025),35
Mitsubishi Outlander PHEV EXCEED TOURER SUV (2023-2025),35
Land Rover L460 Range Rover LK P460e SWB 5 Seater Wagon Auto (2022-2025),38
Land Rover L460 Range Rover LK P460e LWB 5 Seater Wagon Auto (2022-2025),38
Land Rover L460 Range Rover LK P440e SWB 5 Seater Wagon Auto (2022-2025),37
Land Rover L460 Range Rover LK P510e SWB 5 Seater Wagon Auto (2022-2025),37
Land Rover L460 Range Rover LK P460e SWB 5 Seater Wagon Auto (2022-2025),38
Land Rover L460 Range Rover LK P460e LWB 5 Seater Wagon Auto (2022-2025),38
Mitsubishi Outlander PHEV ES SUV Other (2022),35
Mitsubishi Outlander PHEV ASPIRE SUV Other (2022),35
Mitsubishi Outlander PHEV EXCEED SUV Other (2022),35
BMW 3 Series 330e Sedan Auto (2022-2025),48
BMW 3 Series 330e Sedan Auto (2022-2025),48
Mitsubishi Outlander PHEV ES SUV Other (2022-2023),35
Mitsubishi Outlander PHEV ASPIRE SUV Other (2022-2023),35
Mitsubishi Outlander PHEV EXCEED SUV Other (2022-2023),35
Mitsubishi Outlander PHEV EXCEED TOURER SUV Other (2022-2023),35
Mitsubishi Outlander PHEV ES SUV Other (2022),35
Mitsubishi Outlander PHEV ASPIRE SUV Other (2022),35
Mitsubishi Outlander PHEV EXCEED SUV Other (2022),35
Mitsubishi Outlander PHEV EXCEED TOURER SUV Other (2022),35
Volvo XC60 T8 Recharge SUV Auto (2022-2025),37
Volvo XC90 T8 Recharge SUV Auto (2022-2025),40
Kia Sorento GT-Line PHEV Wagon Auto (2022-2025),36
Cupra Formentor VZE 180 PHEV SUV Auto (2022-2023),43
Cupra Leon VZE 180PHEV Hatch Auto (2022-2023),40
Land Rover Range Rover P440e SWB 5 Seater Wagon Auto (2022-2025),37
Land Rover Range Rover P510e SWB 5 Seater Wagon Auto (2022-2025),37
Land Rover Range Rover Evoque P300e Auto 230kW PHEV Wagon Auto (2022-2025),48
Land Rover L461 Range Rover L1 P440e Wagon (2022-2025),37
Land Rover L461 Range Rover L1 P510e Wagon (2022-2025),37
Land Rover L461 Range Rover L1 P460e Wagon (2022-2025),38
Land Rover L461 Range Rover L1 P460e Wagon (2022-2025),38
Mercedes-Benz A Class A250e  Hatch Auto (2021-2025),34
Mercedes-Benz A Class A250e  Sedan Auto (2021-2025),34
Mitsubishi Eclipse Cross EXCEED PHEV SUV Other (2021-2023),43
Mitsubishi Eclipse Cross ASPIRE PHEV SUV Other (2021-2023),43
Mitsubishi Eclipse Cross ES PHEV SUV Other (2021-2023),43
MG HS PHEV SUV Auto (2021-2025),39
Kia Niro S Wagon Other (2021-2025),29
Kia Niro Sport Wagon Other (2021-2025),29
Peugeot 3008 GT SPORT HYBRID AWD SUV Auto (2021-2025),36
Peugeot 508 GT HYBRID FASTBACK Sedan Auto (2021-2023),40
Lexus NX 450h+ Wagon CVT (2021-2025),29
BMW 3 Series 330e Sedan Auto (2020-2025),48
Ford Escape ST-Line SUV CVT (2020-2025),33
Volvo XC40 T5 PHEV Hatch Auto (2020-2022),50
Mercedes-Benz E Class E300e  Sedan Auto (2020-2021),50
Mitsubishi Outlander PHEV ES SUV Other (2020-2022),43
Mitsubishi Outlander PHEV GSR SUV Other (2020-2022),43
Mitsubishi Outlander PHEV Exceed SUV Other (2020-2022),43
Mercedes-Benz E Class E300e  Sedan Auto (2019-2020),50
Mercedes-Benz C Class C300e Sedan Auto (2019-2021),46
Hyundai Ioniq PHEV Sedan Auto (2019-2022),26
Mitsubishi Outlander PHEV ES SUV Other (2019-2020),43
Mitsubishi Outlander PHEV ES ADAS SUV Other (2019-2020),43
Mitsubishi Outlander PHEV Exceed SUV Other (2019-2020),43
BMW 7 Series 745e Sedan Auto (2019-2025),46
Volvo S60 T8 Sedan Auto (2019-2020),46
Volvo V60 T8 Wagon Auto (2019-2020),46
Volvo XC60 T8 Polestar SUV Auto (2019-2021),50
Land Rover LZ P300e AWD Auto Electric Hybrid Wagon (2019-2025),48
Land Rover LZ P300e AWD Auto Electric Hybrid Wagon (2019-2025),49
Mitsubishi Outlander PHEV ES SUV Other (2018-2019),41
Mitsubishi Outlander PHEV Exceed SUV Other (2018-2019),41
Mitsubishi Outlander PHEV Exceed SUV Other (2018-2019),41
Mitsubishi Outlander PHEV ES ADAS SUV Other (2018-2019),41
Hyundai Ioniq PHEV Sedan Auto (2018-2019),26
Volvo S90 T8 Sedan Auto (2017-2019),46
Audi Q7 e-tron 3.0 TDI quattro Tiptronic 19 Inch Wheel SUV Auto (2017-2020),49
Audi Q7 e-tron 3.0 TDI PHEV quattro 19 Inch Wheel SUV Auto (2017-2025),49
Volvo XC60 T8 SUV Auto (2017-2019),49
Mitsubishi Outlander PHEV Exceed SUV Other (2017-2018),41
Mitsubishi Outlander PHEV LS SUV Other (2017-2018),41
BMW 3 Series 330e Sedan Auto (2016-2019),49
Audi A3 Sportback e-tron 16 Inch Wheel Hatch Auto (2016-2025),35
Audi A3 Sportback e-tron 17 Inch Wheel Hatch Auto (2016-2025),39
Audi A3 Sportback e-tron 18 Inch Wheel Hatch Auto (2016-2025),41
Volvo XC90 Excellence SUV Auto (2016-2019),49
Mitsubishi Outlander PHEV LS SUV Other (2016-2018),41
Mitsubishi Outlander PHEV Exceed SUV Other (2016-2018),41
Volvo XC90 T8 SUV Auto (2016-2022),49
BMW 7 Series 740e iPerformance Sedan Auto (2016-2019),50
Audi A3 Sportback e-tron 17 Inch Wheel Hatch Auto (2015-2016),37
Audi A3 Sportback e-tron 18 Inch Wheel Hatch Auto (2015-2016),39
Mitsubishi Outlander PHEV Wagon Other (2014-2017),44
Mitsubishi Outlander PHEV ASPIRE Wagon Other (2014-2017),44
BMW I08 i8 Coupe Auto (2014-2025),49
Mitsubishi Outlander PHEV ASPIRE Wagon Other (2014-2015),44
Mitsubishi Outlander PHEV Wagon Other (2014-2015),44
Land Rover LC P300e AWD Auto Electric Hybrid 5 seats Wagon Auto (2014-2024),49
Land Rover LC P300e AWD Auto Electric Hybrid 5 seats Wagon Auto (2014-2025),49
Holden Volt Hatch CVT (2012-2016),27
Ford Ranger Double Cab PHEV XLT 4WD Utility (2025),66
Ford Ranger Double Cab PHEV SPORT 4WD Utility (2025),66
Ford Ranger Double Cab PHEV WILDTRAK 4WD Utility (2025),66
Ford Ranger Double Cab PHEV STORMTRAK 4WD Utility (2025),66
Volkswagen Touareg R PHEV SUV Auto (2024-2025),75
BMW 5 Series M5 Sedan Auto (2024-2025),68
Mazda CX-80 SUV Auto (2024-2025),64
Jaguar F-Pace P400e AWD Auto Electric Hybrid SUV Auto (2024-2025),51
BMW 5 Series M5 Touring Wagon (2024-2025),72
Audi Q8 60 TFSIe quattro Tiptronic 21 Inch Wheel SUV Auto (2023-2025),60
Audi Q8 60 TFSIe quattro Tiptronic 22 Inch Wheel SUV Auto (2023-2025),61
BMW XM Label Wagon Auto (2023-2025),61
Jeep Grand Cherokee PHEV SUMMIT RESERVE 4WD SUV Auto (2023-2025),74
BMW XM Wagon Auto (2023-2025),61
Land Rover Range Rover Velar Velar P400e SUV Auto (2022-2025),62
Porsche Panamera 4 E-Hybrid Sedan Auto (2021-2025),59
Porsche Panamera 4 E-Hybrid Sedan Auto (2021-2025),59
Porsche Panamera 4 E-Hybrid Sports Tourismo Wagon Auto (2021-2025),59
Porsche Panamera 4 E-Hybrid LWB Sedan Auto (2021-2025),60
Porsche Panamera 4S E-Hybrid Sedan Auto (2021-2025),62
Porsche Panamera 4S E-Hybrid Sedan Auto (2021-2025),62
Porsche Panamera Turbo S E-Hybrid Sedan Auto (2021-2025),73
BMW X3 xDrive30e Wagon Auto (2021-2025),73
Mercedes-Benz E Class E300e  Sedan Auto (2021-2025),56
Mercedes-Benz GLC Class GLC300e 4MATIC Wagon Auto (2021-2025),53
Mercedes-Benz GLC Class GLC300e 4MATIC Wagon Auto (2020-2021),59
BMW 5 Series 530e Sedan Auto (2020-2025),53
MINI Mini Cooper S E ALL4 Countryman Wagon Auto (2020-2025),54
MINI Mini Cooper S E ALL4 Countryman Wagon Auto (2019-2020),57
BMW X3 xDrive30e Wagon Auto (2019-2025),64
BMW X5 xDrive45e SUV Auto (2019-2025),56
Porsche Panamera 4 E-Hybrid Sedan Auto (2017),56
Porsche Panamera Turbo S E-Hybrid Sedan Auto (2017),62
Porsche Panamera 4 E-Hybrid Hatch Auto (2017-2018),56
Porsche Panamera 4 E-Hybrid Hatch Auto (2017-2021),56
Porsche Panamera Turbo S E-Hybrid Hatch Auto (2017-2021),66
Porsche Panamera Turbo S E-Hybrid Hatch Auto (2017-2021),66
Audi Q7 e-tron 3.0 TDI quattro Tiptronic 20/21 Inch Wheel SUV Auto (2017-2020),51
Audi Q7 e-tron 3.0 TDI PHEV quattro 20/21 Inch Wheel SUV Auto (2017-2025),51
Porsche Panamera Tourismo 4 E-Hybrid Wagon Auto (2017-2021),59
Porsche Panamera Tourismo 4 E-Hybrid Wagon Auto (2017-2025),59
Porsche Panamera Tourismo Turbo S E-Hybrid Wagon Auto (2017-2025),69
Porsche Panamera Tourismo Turbo S E-Hybrid Wagon Auto (2017-2025),69
Porsche Panamera Tourismo Turbo S E-Hybrid Wagon Auto (2017-2025),69
Land Rover Range Rover Sport 2.0L PHEV SUV (2017-2024),64
BMW 5 Series 530e iPerformance Sedan Auto (2017-2020),53
Land Rover LY Velar P400e Wagon (2017-2025),62
Land Rover LY P400e Electric Hybrid Wagon (2017-2025),51
Mercedes-Benz C Class C350e Sedan Auto (2016-2021),56
Mercedes-Benz C Class C350T e Wagon Auto (2016-2021),59
Mercedes-Benz S Class S500L e Sedan Auto (2016-2017),65
Mercedes-Benz E Class E350e  Sedan Auto (2016-2020),55
Porsche Panamera S E-Hybrid Sedan Auto (2013-2016),71
Alfa Romeo Junior Ibrida SUV (2025),92
Alfa Romeo Junior Ibrida SUV (2025),92
Toyota Corolla Cross 2.0L Hybrid 2WD Hatch (2025),96
Toyota Corolla Cross 2.0L Hybrid AWD Hatch (2025),100
Toyota C-HR Hatch CVT (2024-2025),94
Toyota C-HR Hatch CVT (2024-2025),89
Lexus UX 300h 2WD Hatch CVT (2024-2025),96
Lexus UX 300h AWD Hatch CVT (2024-2025),99
MG MG3 1.5L HEV FWD Hatch Auto (2024-2025),100
Honda HR-V e:HEV L Wagon CVT (2024-2025),98
Honda HR-V e:HEV X Wagon CVT (2024-2025),98
Suzuki Swift GL Hatch Manual (2024-2025),85
Toyota CAMRY Sedan CVT (2024-2025),91
Honda Civic e-HEV LX Hatch Auto (2024-2025),96
Honda Civic e-HEV L Hatch Auto (2024-2025),96
Land Rover Defender LE 110 P400e Electric Hybrid AWD 5 seats SUV (2024-2025),78
Land Rover Defender LE 110 P400e Electric Hybrid AWD 6 seats SUV (2024-2025),78
Land Rover Defender LE 110 P400e Electric Hybrid AWD 5 seats SUV (2024-2025),78
Land Rover Defender LE 110 P400e Electric Hybrid AWD 6 seats SUV (2024-2025),78
Honda Accord e:HEV RS Sedan CVT (2024-2025),98
Toyota YARIS CROSS GX/GXL/Urban Hatch Auto (2024-2025),86
Toyota YARIS CROSS GR-Sport Hatch Auto (2024-2025),93
Toyota Yaris Hatch CVT (2024-2025),76
Toyota C-HR Hatch CVT (2024-2025),94
Toyota Corolla Cross 2.0L Hybrid 2WD Hatch (2024-2025),96
Suzuki Swift GL/GL+/GLX Hatch CVT (2024-2025),90
Toyota C-HR Hatch CVT (2024-2025),89
Toyota Corolla Cross 2.0L Hybrid AWD Hatch (2024-2025),100
Toyota YARIS CROSS GX/GXL/Urban Hatch Auto (2024-2025),90
Land Rover Defender LE 110 P400e Electric Hybrid AWD 5 seats SUV (2023-2025),78
Land Rover Defender LE 110 P400e Electric Hybrid AWD 6 seats SUV (2023-2025),78
Lexus LBX Wagon CVT (2023-2025),85
Lexus LBX Wagon CVT (2023-2025),87
Hyundai i30 1.6 GDI HEV Sedan Auto (2023-2025),92
Hyundai Kona 1.6 GDI HEV SUV Auto (2023-2025),88
Land Rover L663 Defender 90/110/130 110 P400e Electric Hybrid AWD 5 seats SUV Auto (2022-2025),78
Land Rover L663 Defender 90/110/130 110 P400e Electric Hybrid AWD 6 seats SUV Auto (2022-2025),78
Honda Civic e-HEV LX Hatch Auto (2022-2025),96
Toyota Corolla Hatch (2022-2025),91
Toyota Corolla Sedan (2022-2025),90
Kia Niro HEV SUV Auto (2022-2025),91
Toyota Camry Ascent Sport Sedan CVT (2022-2025),96
Kia Niro Plus HEV Wagon Auto (2022-2025),97
Land Rover L663 Defender 90/110/130 110 P400e Electric Hybrid AWD 5 seats SUV Auto (2022),78
Land Rover L663 Defender 90/110/130 110 P400e Electric Hybrid AWD 6 seats SUV Auto (2022),78
Land Rover L663 Defender 90/110/130 110 P400e Electric Hybrid AWD 5 seats SUV Auto (2022-2025),78
Land Rover L663 Defender 90/110/130 110 P400e Electric Hybrid AWD 6 seats SUV Auto (2022-2025),78
Honda HR-V VTi-LX (Hybrid) Wagon CVT (2022-2024),98
Toyota Camry Ascent Sedan CVT (2022-2025),96
Toyota Corolla Cross 2.0L Hybrid 2WD Hatch (2022-2023),97
Toyota Corolla (with 16in Tyres) Sedan (2021-2022),83
Kia Niro S Wagon Other (2021-2025),88
Land Rover Defender LE 110 P400e Electric Hybrid AWD 5 seats SUV Auto (2020-2025),78
Land Rover Defender LE 110 P400e Electric Hybrid AWD 6 seats SUV Auto (2020-2025),78
Land Rover Defender LE 110 P400e Electric Hybrid AWD 5 seats SUV Auto (2020-2025),78
Land Rover Defender LE 110 P400e Electric Hybrid AWD 6 seats SUV Auto (2020-2025),78
Honda Accord VTi-LX Hybrid Sedan CVT (2020-2025),98
Toyota Yaris Hatch CVT (2020-2025),76
Toyota Camry Ascent Sedan CVT (2020-2022),96
Toyota Camry Ascent Sport Sedan CVT (2020-2022),96
Toyota Yaris Cross Hatch CVT (2020-2025),86
Toyota Yaris Cross Hatch CVT (2020-2025),90
Toyota Corolla Sedan (2019-2022),81
Hyundai Ioniq HEV (15 inch) Sedan Auto (2019-2022),79
Hyundai Ioniq HEV (17 inch) Sedan Auto (2019-2022),92
Toyota C-HR SUV CVT (2019-2024),97
Porsche Cayenne 3 Cayenne E-Hybrid SUV Auto (2019-2020),78
Porsche Cayenne 3 Cayenne Turbo E-Hybrid SUV Auto (2019-2020),100
Porsche Cayenne 3 Cayenne Coupe Turbo E-Hybrid SUV Auto (2019-2020),100
Porsche Cayenne 3 Cayenne E-Hybrid SUV Auto (2018-2025),78
Hyundai Ioniq HEV (17 inch) Sedan Auto (2018-2019),92
Toyota Corolla Hatch (2018-2022),97
Renault Megane 1.5 Wagon Auto (2017-2021),98
Toyota Camry Ascent Sedan CVT (2017-2020),96
Toyota Camry Ascent Sport Sedan CVT (2017-2020),96
Citroen Cactus AT6 SUV Other (2016-2019),94
Toyota Prius Hybrid Hatch CVT (2016-2025),80
Mercedes-Benz GLE Class GLE500 e 4MATIC Wagon Auto (2016-2020),78
Renault Megane 1.5 Hatch Auto (2016-2021),98
Toyota Corolla Hatch CVT (2016-2018),96
Audi A1 Sportback 1.0 TFSI 15 Inch Wheel Hatch Manual (2015-2019),97
Audi A1 Sportback 1.0 TFSI 17 Inch Wheel Hatch Manual (2015-2019),98
BMW X5 X5 xDrive40e Wagon Auto (2015-2020),78
Porsche Cayenne Plug in Hybrid Wagon Auto (2015-2020),79
Toyota Prius C Hatch CVT (2015-2025),90
MINI Cooper D Hardtop Hatch Manual (2014-2025),97
Lexus CT200h Hybrid Hatch CVT (2014),95
Lexus CT200h Hybrid Hatch CVT (2014-2021),95
MINI Cooper D Station Wagon Hatch Manual (2014-2025),99
Alfa Romeo MiTo 105 hp Manual Hatch Manual (2013-2015),99
Fiat Panda 0.9 Turbo Twin Air Hatch Manual (2013-2014),99
Fiat Panda 0.9 Turbo Twin Air Hatch Auto (2013-2014),95
Fiat Panda 0.9 Turbo Twin Air Hatch Auto (2013-2014),95
Citroen DS3 Hatch Manual (2012-2013),98
Citroen DS3 Hatch Manual (2012-2013),95
Fiat 500 0.9 Turbo Twin Air Sedan Auto (2012-2016),90
Fiat 500 0.9 Turbo Twin Air Sedan Manual (2012-2016),92
Fiat 500 0.9 Turbo Twin Air Convertible Manual (2012-2016),92
Fiat 500 0.9 Turbo Twin Air Convertible Auto (2012-2016),90
Toyota Prius C Hybrid Hatch CVT (2012-2015),90
Smart fortwo Coupe 52kW MHD Coupe Auto (2011-2016),100
Smart fortwo Cabrio 52kW MHD Convertible Auto (2011-2016),100
Ford Fiesta Econetic Hatch Manual (2011-2013),95
Lexus CT200h Hybrid Hatch CVT (2011-2014),95
Volvo C30 DRIVe Coupe Manual (2010-2011),99
Ford Fiesta Econetic Hatch Manual (2010-2011),98
MINI One D Hardtop Hatch Manual (2010-2013),99
MINI Cooper D Hardtop Hatch Manual (2010-2014),99
Toyota Prius Hatch CVT (2009),89
Toyota Prius Hybrid Hatch CVT (2009-2016),89
Ford Fiesta Econetic Hatch Manual (2009-2010),98
Skoda Fabia Monte Carlo Hatch Auto (2025),119
Haval H6  1.5T HEV 2WD SUV (2025),120
Skoda Fabia Select Hatch Auto (2025-2024),114
Kia Sportage GT-Line Hybrid 2WD SUV (2025),110
Kia Sportage SX Hybrid AWD SUV (2025),121
Kia Sportage SX Hybrid AWD SUV (2025),121
Nissan Qashqai e-POWER Wagon (2025),112
Toyota Corolla Cross 2.0L Hybrid AWD - [GR Sport] Hatch (2025),102
Kia Sportage SX Hybrid 2WD SUV (2025),110
Skoda Fabia Select Hatch Auto (2025),114
Audi A3 Sedan 35 TFSI S-tronic 18 Inch Wheel Sedan Auto (2024-2025),120
Audi A3 Sportback 35 TFSI S-tronic 18 Inch Wheel Hatch Auto (2024-2025),122
Audi A3 Sedan 35 TFSI S-tronic 19 Inch Wheel Sedan Auto (2024-2025),122
Audi A3 Sportback 35 TFSI S-tronic 19 Inch Wheel Hatch Auto (2024-2025),123
Audi A1 Sportback  35 TFSI S-Tronic 16 inch Hatch Other (2024-2025),117
Audi A1 Sportback  35 TFSI S-Tronic 17 inch Hatch Other (2024-2025),117
Audi A1 Sportback  35 TFSI S-Tronic 18 Inch Hatch Other (2024-2025),118
Lexus RX 350h Wagon CVT (2024-2025),123
Audi A1 Sportback  30 TFSI S-Tronic 16 Inch Wheel Hatch Other (2024-2025),120
Audi A1 Sportback  30 TFSI S-Tronic 17 Inch Wheel Hatch Other (2024-2025),120
Audi A1 Sportback  30 TFSI S-Tronic 18 Inch Wheel Hatch Other (2024-2025),121
Jeep Compass e-Hybrid Limited SUV Auto (2024-2025),116
Jeep Compass e-Hybrid Summit SUV Auto (2024-2025),116
Haval Jolion 1.5L 3DHT HEV 2WD SUV Auto (2024-2025),118
Hyundai Tucson 1.6 T-GDI HEV SUV Auto (2024-2025),121
Hyundai i30 1.5 T-GDI Hatch Manual (2024-2025),125
Lexus NX 350h (4WD) Wagon CVT (2024-2025),113
Skoda Fabia Monte Carlo Hatch Auto (2024-2025),119
Skoda Fabia Select Hatch Auto (2024-2025),114
MG ZS ZS Hybrid+ SUV Auto (2024-2025),110
Kia Sorento GT-Line HEV FWD Wagon Auto (2024-2025),122
Kia Sportage HEV 1.6P T-GDI SUV (2024-2025),110
Hyundai Tucson 1.6 T-GDI HEV SUV Auto (2024-2025),121
Skoda Scala Monte Carlo Hatch Auto (2024-2025),118
Skoda Scala Select Hatch Auto (2024-2025),123
Skoda Scala Select Hatch Auto (2024-2025),123
Lexus NX 350h (2WD) Wagon CVT (2024-2025),113
Skoda Fabia Monte Carlo Hatch Auto (2024-2025),119
Skoda Kamiq Monte Carlo SUV Auto (2024-2025),121
Skoda Kamiq Select SUV Auto (2024-2025),125
Skoda Kamiq Select SUV Auto (2024-2025),125
Skoda Fabia Select Hatch Auto (2024-2025),114
Honda CR-V e:HEV RS SUV Auto (2023-2025),125
Volkswagen Polo 85TSI Life Hatch Auto (2023-2025),123
Volkswagen Polo 85TSI Style Hatch Auto (2023-2025),123
Lexus LM 350h (2WD) Wagon CVT (2023-2025),125
Kia Picanto Sport MT Hatch Manual (2023-2025),125
Kia Picanto GT-Line MT Hatch Manual (2023-2025),125
Honda Honda ZR-V e:HEV LX SUV Auto (2023-2025),114
Lexus NX 350h Wagon CVT (2023-2025),113
Lexus NX 350h Wagon CVT (2023-2025),113
Skoda Fabia Monte Carlo Edition 150 Hatch Auto (2023-2024),119
Honda CR-V e:HEV RS SUV Auto (2023-2025),125
Skoda Scala Signature Hatch Auto (2023-2024),125
Skoda Kamiq Style SUV Auto (2023),122
Skoda Scala Ambition Hatch Auto (2023-2024),120
Skoda Fabia Monte Carlo Edition 150 Hatch Auto (2023-2025),113
Skoda Scala Ambition Hatch Auto (2023-2025),120
Skoda Scala Signature Hatch Auto (2023-2025),125
Skoda Kamiq Style SUV Auto (2023-2025),122
Volkswagen Polo 85TSI Life Hatch Auto (2022),115
Skoda Fabia Monte Carlo Edition 150 Hatch Auto (2022-2023),113
Skoda Kamiq Ambition SUV Manual (2022-2023),112
Skoda Kamiq 85TSI SUV Auto (2022-2023),113
Skoda Kamiq 85TSI SUV Manual (2022-2023),116
Volkswagen T-Cross 85TSI Life SUV Auto (2022),123
Volkswagen T-Cross 85TSI Style SUV Auto (2022),123
Peugeot 308 GT Hatch Hatch Auto (2022-2025),120
Peugeot 308 GT Wagon Wagon Auto (2022-2025),120
Audi A3 Sedan 35 TFSI S-tronic 17 Inch Wheel Sedan Auto (2022-2025),109
Audi A3 Sedan 35 TFSI S-tronic 18 Inch Wheel Sedan Auto (2022-2025),111
Audi A3 Sedan 35 TFSI S-tronic 19 Inch Wheel Sedan Auto (2022-2025),112
Audi A3 Sportback 35 TFSI S-tronic 16 Inch Wheel Hatch Auto (2022-2025),109
Audi A3 Sportback 35 TFSI S-tronic 17 Inch Wheel Hatch Auto (2022-2025),111
Audi A3 Sportback 35 TFSI S-tronic 18 Inch Wheel Hatch Auto (2022-2025),114
Audi A3 Sportback 35 TFSI S-tronic 19 Inch Wheel Hatch Auto (2022-2025),114
Kia Sorento GT-Line HEV FWD Wagon Auto (2022-2025),121
Volkswagen Polo 85TSI Style Hatch Auto (2022),115
Haval H6  1.5T HEV 2WD SUV Auto (2022-2025),120
Lexus RX 350h (2WD) Wagon CVT (2022-2025),114
Lexus RX 350h (AWD) Wagon CVT (2022-2025),123
Nissan Qashqai e-POWER Wagon Auto (2022-2025),117
Toyota Camry SL Sedan CVT (2022-2025),103
Toyota Camry SX Sedan CVT (2022-2025),107
Haval H6  1.5T HEV 2WD SUV Auto (2022-2023),120
Audi A1 Sportback 35 TFSI S-tronic 17 Inch Wheel Hatch Auto (2022-2025),121
Audi A1 Sportback 35 TFSI S-tronic 18 Inch Wheel Hatch Auto (2022-2025),123
Volkswagen Polo 85TSI Life Hatch Auto (2022-2023),115
Volkswagen Polo 85TSI Style Hatch Auto (2022-2023),115
Volkswagen T-Cross 85TSI Life SUV Auto (2022-2025),123
Volkswagen T-Cross 85TSI Style SUV Auto (2022-2025),123
Audi Q5 35 TDI quattro S-Tronic 20 Inch Wheel SUV Auto (2022-2025),125
Haval Jolion 1.5T DHT HEV 2WD SUV Auto (2022-2025),115
Toyota Corolla Cross 2.0L Hybrid AWD Hatch (2022-2024),101
Toyota RAV4 GX SUV CVT (2021-2025),107
Toyota RAV4 GXL/XSE/CRUISER SUV CVT (2021-2025),107
Toyota RAV4 GX/GXL/XSE/CRUISER SUV CVT (2021-2025),109
Toyota RAV4 EDGE SUV CVT (2021-2025),110
Lexus NX 350h Wagon CVT (2021-2025),113
Lexus NX 350h Wagon CVT (2021-2025),114
Skoda Fabia 70TSI RO MT Wagon Manual (2021-2022),104
Skoda Fabia 70TSI RO MT Hatch Manual (2021-2022),104
Skoda Fabia 81TSI RO DSG Hatch Auto (2021-2022),109
Skoda Fabia 81TSI RO DSG Wagon Auto (2021-2022),109
Volkswagen T-Cross 85TSI City Life Black SUV Auto (2021-2022),123
Volkswagen T-Cross 85TSI City Life Bamboo Garden SUV Auto (2021-2022),123
Kia Niro Sport Wagon Other (2021-2025),101
Audi Q2 35 TFSI S-tronic 17 inch SUV Auto (2021-2025),116
Audi Q2 35 TFSI S-tronic 18 inch SUV Auto (2021-2025),119
Audi Q2 35 TFSI S-tronic 19 inch SUV Auto (2021-2025),121
Toyota Camry Sedan CVT (2021),107
Toyota Camry SX Sedan CVT (2021-2022),107
Lexus IS 300h Sedan CVT (2020-2021),116
Skoda Scala 110TSI Hatch Manual (2020-2023),111
Skoda Kamiq 85TSI SUV Auto (2020-2022),113
Skoda Kamiq 85TSI SUV Manual (2020-2022),116
Skoda Fabia 70TSI MT Hatch Manual (2020-2022),104
Skoda Fabia 70TSI MT Wagon Manual (2020-2022),104
Skoda Fabia 81TSI DSG Hatch Auto (2020-2022),109
Skoda Fabia 81TSI DSG Wagon Auto (2020-2022),109
Skoda Fabia Monte Carlo 81TSI DSG Hatch Auto (2020-2022),109
Skoda Fabia Monte Carlo 81TSI DSG Wagon Auto (2020-2022),109
Volkswagen Polo 70TSI Trendline Hatch Manual (2020-2022),110
Volkswagen Polo 70TSI Trendline Hatch Auto (2020-2022),113
Volkswagen Polo 85TSI Comfortline Hatch Auto (2020-2022),115
Volkswagen Polo 85TSI Style Hatch Auto (2020-2022),115
Volkswagen Polo 85TSI Comfortline Hatch Manual (2020-2022),116
Toyota Yaris Cross Hatch CVT (2020-2025),124
Kia Picanto GT Hatch Manual (2020-2025),122
Kia Picanto S Hatch Manual (2020-2025),117
Kia Picanto GT-Line Hatch Manual (2020-2025),117
Toyota Camry SL Sedan CVT (2020-2022),103
Toyota Yaris Hatch CVT (2020-2025),114
Skoda Kamiq 85TSI SUV Auto (2020),113
Skoda Kamiq 85TSI SUV Manual (2020),116
Skoda Scala 110TSI Hatch Manual (2020),111
